index,si_inconsistency,median_scaled_abs_rel
218,0.09250578284263611,0.18626757575978778
219,0.06882600486278534,0.16816871514058573
220,0.065253846347332,0.14504718509011097
221,0.056415606290102005,0.17085941228811882
222,0.10243210941553116,0.18512412753975313
223,0.09466812014579773,0.2550013790685663
224,0.08362414687871933,0.19077766180132572
225,0.07684756815433502,0.20138363260053316
226,0.09706814587116241,0.17480539903650172
227,0.12418301403522491,0.16714549469894885
228,0.10158953070640564,0.16859658817582107
229,0.08256354928016663,0.1716566556685808
230,0.10682202130556107,0.17252084372510065
231,0.08367250114679337,0.1770070744765833
232,0.10686826705932617,0.20277815936492743
233,0.12381921708583832,0.20983216387512915
234,0.08298896253108978,0.20627064805229467
235,0.11116127669811249,0.22280943557053523
236,0.11956778913736343,0.23280053899347825
237,0.11674876511096954,0.25083528180074277
238,0.07247260957956314,0.27565559300968734
239,0.1258133351802826,0.29789729054496245
240,0.08857452869415283,0.3708676394839437
241,0.12807370722293854,0.44219118422843956
242,0.08944796770811081,0.5572827241691878
243,0.08837293088436127,0.6794822954272368
244,0.14483313262462616,0.748540323518129
245,0.06991549581289291,0.5724873837189258
246,0.10465773940086365,0.5973374030242978
247,0.08176274597644806,0.6569968644853911
248,0.06500567495822906,0.7102397479278756
249,0.1474245935678482,0.6983210233338749
250,0.06461802870035172,0.6564066758590512
251,0.1257394701242447,0.6436321241202762
252,0.13497689366340637,0.5498818471405619
253,0.07035281509160995,0.5031860590991764
254,0.06462443619966507,0.2934361242614481
255,0.1249973326921463,0.32530600939452087
256,0.13819409906864166,0.2193641435270628
257,0.06550776213407516,0.2063428222320737
258,0.12587295472621918,0.21654758859462442
259,0.05375446006655693,0.24181921636822903
260,0.05671190470457077,0.21666520391117858
261,0.05827244743704796,0.21463022974079468
262,0.12025792896747589,0.18761755838795832
263,0.05917734652757645,0.1811842974293035
264,0.1181914433836937,0.19586414854601697
265,0.10311924666166306,0.18869996301004208
266,0.09937156736850739,0.17816118329927924
267,0.09560471773147583,0.17706271710424068
268,0.11222436279058456,0.18511640925519457
269,0.10566345602273941,0.19628942374437147
270,0.12100467085838318,0.23300595508396466
271,0.05959397554397583,0.2693075656595711
272,0.05657269433140755,0.34614950028173047
273,0.1239524856209755,0.26111388098966737
274,0.06983987987041473,0.22814201435744386
275,0.05835455283522606,0.24719379680899886
276,0.0829511359333992,0.2749568206261803
277,0.09154534339904785,0.30261312458568845
278,0.13666373491287231,0.3358811810280728
279,0.10433568060398102,0.3349721394307661
280,0.10557987540960312,0.38560516901119807
